HIV1	HIV2	HIV3	HIV4	Cont1	Cont2	Cont3	Cont4
1073.2151	698.473	618.1317	843.4074	1338.315	873.889	870.93884	1084.9613
169.71529	74.63515	141.84462	164.4499	194.48972	97.30332	126.03188	159.82053
429.9603	219.27788	277.50818	405.59586	527.53766	277.82373	357.60785	380.42456
44.76725	12.11583	37.32415	58.94283	48.52867	28.9947	31.98417	35.923
78.56306	46.30096	59.07668	221.97575	87.908	49.49862	69.51864	123.82484
24.45718	4.97953	39.06927	168.92361	28.96363	12.55143	21.89822	51.96731
53.5099	38.4087	48.11996	101.15903	66.73929	49.65817	45.74847	88.59528
140.82173	60.31049	102.16839	104.58932	201.37495	87.27826	172.91716	209.79735
286.56882	146.87413	180.36465	229.52493	315.59625	174.93134	275.86423	342.05966
609.1941	313.55673	366.84497	382.516	677.9232	366.55865	578.45953	566.72253
60.88104	32.49884	86.81156	108.31018	64.28947	41.42935	37.15294	58.46983
109.57823	66.50887	119.86277	130.90454	139.8307	96.66207	148.5746	156.23116
4.78182	4.90221	32.45026	12.74396	7.85526	5.32403	20.12083	10.64675
14.87517	7.76077	56.82018	27.46357	27.43963	18.86648	25.30509	5.92406
32.30028	11.76987	65.96577	93.1765	47.615	20.26034	41.81371	48.03702
101.88592	79.17294	115.16633	240.94012	136.98323	97.46472	116.56414	105.93894
22.25647	2.57752	42.36237	224.18758	35.01426	3.27578	26.00374	29.25074
185.64954	118.46851	210.63586	306.87607	209.01317	156.19191	215.36273	165.55414
8.65082	12.50711	78.66808	184.28185	47.63055	22.51085	28.30438	31.31683
5.25723	5.29199	28.13085	146.08087	7.87198	22.2522	24.18209	7.64478
38.51605	10.28113	160.08174	73.14223	56.20261	37.51434	73.79729	31.83891
466.41135	225.75804	487.44266	350.88086	660.84283	360.82874	878.1105	590.1602
16.88833	22.74075	38.29003	168.68695	62.34346	34.55487	7.41925	70.45749
210.42395	190.33365	121.85153	373.41086	322.6009	298.30524	158.26752	462.60892
286.24426	239.07106	124.3546	320.42325	287.52374	226.19342	158.87387	402.64926
13.75813	2.54145	27.09054	43.73979	55.62582	1.79857	11.80738	21.29589
73.18993	7.40058	51.89329	54.18911	48.75502	9.17274	11.8286	56.72929
14.88938	7.38055	24.34905	15.33957	10.93099	3.31888	2.85711	14.31638
4.43734	4.60615	57.96418	91.2832	9.90766	1.63928	14.97191	34.9621
239.52177	106.61438	225.60545	153.51562	364.77396	106.42989	240.31996	201.31648
113.95885	97.58023	135.06807	137.3017	129.13289	108.68147	94.73612	131.24437
21.24228	13.39414	23.53092	27.2073	21.07831	18.81504	20.05873	17.54243
1420.066	894.19525	778.9311	1238.0388	1808.352	1048.7822	1374.717	1972.247
111.91426	57.17445	80.55286	136.13528	126.2132	76.87872	103.35243	132.96739
212.93277	173.75508	174.80869	259.09125	253.51971	198.86073	204.55817	251.00778
204.50417	211.49873	177.58514	283.64627	245.25958	232.91327	203.46211	275.77606
77.34314	29.27877	89.74915	153.61006	85.32301	56.32134	72.40533	82.85713
174.12373	88.7061	131.16602	238.03355	209.54729	122.13441	145.77882	193.27449
451.23816	230.36742	284.90314	408.27377	582.14667	317.74295	374.14557	494.98233
186.77925	115.09378	130.64384	157.77187	222.94472	146.13002	172.1525	171.07234
61.07132	31.03494	52.59505	57.92336	94.58324	50.23457	72.81741	34.77248
262.72565	127.87841	184.8668	244.7252	355.0885	188.14674	289.33408	376.8019
919.4757	419.6322	548.02435	754.9862	1189.3645	577.9661	1004.21246	1089.7948
38.10852	32.59521	44.98598	92.53896	64.15887	57.41835	35.12104	65.31219
20.60492	0.69446	50.50084	226.41167	39.17882	11.48268	21.99181	54.86726
215.11098	202.74016	182.95906	435.8549	243.82765	220.32875	215.10054	292.51175
91.95334	79.98125	66.29151	100.43689	86.75004	89.77252	81.96712	110.73041
221.81468	193.0777	152.91306	178.52821	246.11005	236.43799	190.83951	226.4359
60.52856	31.64841	63.69791	84.14864	78.87788	48.0831	60.4436	85.65546
31.48989	10.77712	29.56139	53.63296	47.41874	20.67472	32.19763	44.77928
59.17057	31.2705	48.46544	86.75687	90.13098	33.75755	62.83599	82.4254
319.62003	230.88234	256.54156	320.70746	386.35962	305.3929	323.4288	413.51947
418.2446	245.64233	339.64682	316.98224	455.118	284.64624	490.41016	502.9876
160.85698	92.7171	196.4905	152.6464	188.16325	131.29706	223.45988	197.98914
94.44993	82.63672	83.61901	128.72937	108.25792	88.86224	116.78905	119.90719
958.90247	665.4981	819.93695	975.17145	1526.1337	1029.5132	1920.5614	1655.773
103.16528	79.74351	117.50411	246.13004	171.50285	89.80753	159.30215	153.60991
263.45377	223.56577	220.68729	552.7324	278.04517	264.1717	293.26053	293.77036
30.2832	28.51743	56.08562	381.81644	44.8636	37.61293	44.42295	54.11889
406.07678	222.25784	377.01492	348.39777	475.02454	275.12473	561.22064	446.90628
89.94466	53.98155	113.54316	210.07634	99.10654	68.41534	128.41316	105.90216
84.32977	32.97769	120.50275	187.62599	104.05103	54.92131	118.76096	94.11049
620.8946	640.58527	250.52649	676.15204	759.0574	803.70166	508.9636	1273.4578
75.42587	54.14597	60.95256	95.95999	103.88278	74.42856	42.4757	84.68832
38.24904	31.93788	29.70779	56.77188	43.88407	43.16765	13.22755	44.55141
40.0549	24.27488	52.97557	57.30882	69.92183	43.78688	25.42447	50.95759
85.07954	67.3243	55.24608	71.55259	125.74271	78.35415	50.43518	80.15495
296.13052	243.40826	195.75928	252.84756	313.65695	265.81128	252.23611	312.84366
260.89072	210.53244	167.45837	268.77194	287.97916	240.22539	216.7762	325.20193
36.959	24.52503	58.09245	62.09984	55.05273	155.20724	25.01279	49.52453
53.10106	38.04341	53.73068	74.1308	69.17184	33.87756	34.04456	57.56159
7.54841	25.77253	40.86408	13.6512	19.95479	68.00307	17.37748	34.22815
355.2607	225.30124	195.06085	334.63702	467.04642	291.65182	322.49063	514.8574
151.09421	90.17312	103.6051	130.56682	166.85716	92.12297	131.95018	166.61597
33.77216	14.10174	29.92888	43.87602	32.99031	24.26706	19.57997	31.19289
182.05287	119.71248	140.65074	221.42085	350.39206	208.58543	345.29733	461.8404
175.5151	98.56608	136.09677	177.80238	192.64128	123.3632	155.32393	186.22662
85.0689	32.74208	56.89577	105.74335	102.3997	48.5011	60.68086	95.96081
319.3877	146.09398	185.94554	253.91908	269.79404	140.43222	171.85054	233.15503
776.6995	365.09305	343.44504	525.0476	967.1138	499.76105	678.2235	972.8809
71.93858	23.02336	64.33708	105.69337	93.21622	49.9611	72.06788	63.35749
106.4783	44.47608	94.12722	154.8313	130.8855	66.46704	134.44093	137.53091
49.36821	18.50613	51.69855	145.77612	73.22422	19.28814	45.66042	73.4561
409.80725	332.13498	338.5648	476.78418	446.78745	374.09326	475.21317	516.8367
52.23756	35.49401	67.04756	150.08899	58.93946	44.04919	41.36469	54.45189
2357.6855	1469.6309	1814.707	2142.592	2874.7854	1835.7141	2791.606	3152.5203
219.25806	123.63082	173.46042	206.49745	271.89587	152.28789	240.17996	249.00047
137.77048	53.42512	89.71321	140.93187	138.81236	64.0199	113.11318	117.51363
180.77492	109.34489	148.01155	192.73726	192.55405	131.09132	179.57057	201.54675
264.4176	206.82663	202.25002	252.3485	303.67334	244.8884	234.90129	301.65482
31.349	19.97208	33.39664	85.50941	49.6474	28.17471	36.84511	50.17417
425.17102	220.82843	294.6037	309.2046	372.5841	224.99208	370.79584	423.11447
38.67719	22.64338	83.99413	83.68208	69.39569	55.89052	49.42396	52.8284
932.69745	548.7848	724.5475	725.82697	887.5946	564.7128	1096.2843	999.2509
63.33899	38.93987	111.94601	94.0529	79.16283	42.9651	76.97076	65.13947
424.91968	251.998	473.5679	435.26636	507.88467	288.77304	619.2041	562.6202
39.51677	21.11302	72.07261	138.35028	71.49059	34.86693	45.90845	41.83788
1182.9404	702.64905	1062.6847	1068.1819	1270.0848	803.6386	1734.6636	1516.4586
149.9688	103.68388	165.5387	366.7926	171.14952	200.33264	180.6372	169.0534
429.93878	359.09894	435.87875	609.5326	485.7055	423.71384	549.61365	519.0534
256.38834	172.27664	261.90283	314.4521	325.1297	217.99529	471.56076	367.64514
80.41253	60.44635	117.22883	161.24538	97.98164	91.74133	126.28254	126.54492
24.10334	32.58245	36.12845	71.24443	54.78458	57.7995	10.00726	78.16444
274.90375	254.38878	165.1704	276.55118	283.69614	269.98462	211.3948	331.1843
14.11909	19.95216	31.86716	72.43513	32.13966	41.64659	5.2654	39.42434
328.27695	278.6357	172.25522	281.0513	374.93582	313.02112	256.70016	431.86075
49.96428	28.95137	43.15828	65.15895	66.97897	40.85961	31.4592	53.68916
760.41956	542.8082	359.99136	693.3054	791.95856	611.5255	553.29114	970.3043
42.61232	21.28729	81.00857	114.49589	64.36272	38.18907	58.61212	72.15971
447.10068	280.98505	249.54941	462.57925	566.4253	464.96454	362.85138	709.5572
168.41133	117.89564	146.16681	190.77242	175.2697	123.00916	101.88823	148.28082
1172.0511	766.2538	673.4982	1281.0037	1732.9777	1340.8182	1252.0477	2062.6226
357.73535	256.72952	294.09937	318.37274	484.38818	348.5523	459.09695	444.12662
256.74548	146.78171	198.04822	232.08691	354.05716	200.51118	264.04617	345.37012
519.9278	319.7368	338.43503	449.40448	572.9281	308.10187	518.66376	642.66656
64.93176	33.89812	46.7765	86.03513	99.7392	53.07985	58.72142	100.48422
154.70636	160.69995	132.88998	163.72762	184.32861	190.03987	136.68073	173.99734
194.92502	100.60551	106.4728	490.28604	237.82619	132.33113	177.51979	202.43616
141.77763	55.80249	78.16724	113.75761	190.81186	82.65105	125.5028	167.03468
894.33105	584.92554	705.7425	977.6984	1055.284	741.7324	740.086	997.1943
351.90198	167.4416	251.68755	329.56952	424.77194	212.09914	309.33618	383.64725
199.10901	73.37644	232.72789	179.7183	287.92157	108.12358	269.5497	214.615
390.51804	176.58475	250.18883	375.57452	590.7897	290.6617	482.40167	581.7633
487.8789	233.02847	292.2891	374.5342	484.7451	254.50505	428.73303	504.13388
209.46922	149.98425	168.60898	187.99084	259.2069	210.54732	233.60545	246.10458
449.4977	210.89406	252.10933	315.57596	529.58997	256.54657	505.84097	594.69476
161.15167	130.80437	140.18547	164.16258	195.18097	147.93726	169.95059	190.94563
2607.4617	1558.9567	2164.5942	2451.947	2608.7651	1512.7734	2082.9966	2309.797
736.4719	381.03055	436.96414	532.8517	1022.41754	547.4415	939.62195	1091.4526
144.53984	105.0749	116.17932	157.9258	140.63878	85.22922	113.55884	167.47923
269.50897	227.55888	201.03136	272.5431	285.3663	243.30318	240.7452	302.5465
202.20547	154.71417	151.94803	176.95854	225.20267	194.68643	206.59305	231.11263
47.01937	10.67521	61.87298	84.84718	58.40416	20.5353	57.22327	60.40498
148.71303	96.83303	129.42036	141.2487	170.1827	109.59335	171.36398	179.92368
1741.9636	956.68274	1447.9325	1292.1074	1828.0801	1070.0553	1902.4653	1674.0612
321.28885	168.56828	335.95685	289.74442	405.29715	191.37802	313.41544	306.312
194.20384	133.88034	206.85689	209.67926	301.09064	175.81137	322.82736	302.46466
531.08014	281.5126	515.8168	510.06833	857.40826	407.81992	717.19324	621.2437
45.34267	13.91352	67.64736	170.76714	80.31837	42.65987	61.34367	46.47923
124.2008	58.21729	221.80803	123.24719	163.09058	76.48463	170.40564	129.30371
43.08978	30.41559	66.85475	139.45021	51.322	39.41653	68.028	55.72688
131.44348	89.16602	162.09886	197.88072	168.74806	100.07722	183.47578	151.56566
357.28702	334.4622	213.50093	372.66943	379.48642	396.73282	248.82448	420.634
273.45078	243.52684	140.59721	250.51302	243.53673	234.85948	176.15875	282.83472
133.17584	133.20287	61.73739	178.31068	145.66434	138.33101	80.79562	176.26242
224.12407	189.28972	114.90648	220.46448	197.45406	173.62863	132.58229	271.6566
234.7604	185.6755	117.22299	214.53859	288.89536	251.0384	190.74692	326.63824
218.93188	176.46846	115.8019	201.078	241.13109	203.88437	154.16495	245.54477
474.72086	344.4369	213.6804	381.97076	428.568	525.2639	299.1673	520.29297
948.1127	747.73444	569.8	1115.1526	1103.9248	967.07733	677.7698	1101.6376
15.28132	7.29815	12.73766	22.88587	18.90857	12.74831	14.43333	8.74427
62.01866	31.71333	57.75688	58.49561	79.2574	38.30543	52.10141	49.44567
26.82824	17.18234	48.55864	50.12969	52.91533	23.47978	36.46082	34.17282
215.8785	128.3477	150.17416	184.12398	326.18008	180.30669	240.35237	320.7717
866.85626	524.38666	793.88306	685.90576	995.50494	610.1761	895.8751	1063.951
275.9857	155.75858	171.9989	260.1931	382.9908	208.02487	253.19333	339.79837
756.6696	421.22748	412.72903	569.2593	884.9266	475.49945	773.1875	963.49426
503.7189	323.41708	301.23093	363.84277	601.71277	419.9337	511.58286	574.2346
664.31824	310.51212	340.57062	454.56476	884.57684	445.90994	644.26013	821.1572
215.85912	131.49568	185.19537	161.71867	272.95578	169.94766	230.55287	195.72565
75.10318	26.62368	50.42485	59.6707	95.68792	54.99803	72.73576	70.14111
4129.4062	2039.7115	2302.6611	3346.7417	4838.283	2572.2515	3456.5876	5006.2847
872.0306	427.56976	576.31635	746.7176	1426.3666	746.9317	837.05	1006.086
70.88008	20.1589	149.61024	133.55556	104.31822	28.7413	109.57194	109.34625
695.7767	337.66437	476.79456	587.8381	871.8643	463.6308	692.0705	765.58685
541.94495	240.18591	340.37473	412.14053	681.6595	322.9203	610.6206	654.96185
86.10859	55.61549	137.35274	72.48186	134.90851	88.57082	185.21318	129.83098
275.99573	167.67857	197.57071	227.19815	273.77402	177.96103	252.1491	281.0846
149.52296	97.64246	123.57539	140.4913	175.23381	113.95436	144.33441	167.17717
208.58437	99.25861	141.2587	199.36546	217.6076	105.922	205.58324	263.9659
25.96255	24.14182	21.8926	31.71195	24.61772	35.18692	29.64742	32.27331
160.02357	165.99275	180.94382	206.59421	178.6833	199.26918	162.58418	186.62482
934.7756	490.7445	837.89136	835.8711	1243.2122	645.80884	777.0595	783.5392
57.71975	24.09735	64.72758	47.12222	109.79969	44.89873	46.98763	39.32782
286.89606	154.10698	202.82973	222.00554	249.41597	145.71863	304.48187	332.02454
272.44263	161.82817	246.52826	212.189	400.49326	227.60596	433.6882	373.35858
392.87787	221.59517	313.87735	294.05798	399.25574	229.37694	456.6549	394.12494
1031.5487	548.8847	1249.2708	773.8666	1258.5464	653.04944	1275.2917	1007.24084
33.04807	8.8041	29.77311	71.11938	133.62021	18.87367	11.40084	21.59054
221.76646	165.7774	184.42638	198.93909	345.98483	278.95056	251.68192	215.54117
46.14582	36.59626	61.48383	21.475	71.31144	44.28146	61.87877	42.95919
414.52573	166.08868	393.5358	327.0512	475.6242	223.62074	562.2733	403.41855
424.35788	364.3742	237.54283	462.47232	451.6477	437.14932	376.0949	728.70447
181.173	149.69298	121.7975	163.36986	176.5186	137.16078	105.68629	129.87097
188.95435	142.16351	98.30354	197.6833	118.94903	114.24718	71.90511	139.8748
950.6769	720.891	430.74377	886.19244	1192.7129	1187.9987	919.23114	1771.3884
59.72005	27.27777	27.3972	35.5919	105.53809	52.42623	30.98221	52.93204
43.0187	32.6396	34.53283	50.73327	65.18099	67.44461	27.703	59.27774
115.45444	81.85605	54.74759	94.15386	117.69783	91.70581	92.20141	109.02225
92.69623	65.97549	65.03717	98.75385	88.41825	200.36133	50.53384	98.55731
71.79148	24.45537	44.48486	51.25478	77.08258	41.12494	46.7876	65.56079
80.53707	40.15458	70.95268	58.71258	108.256	52.80631	53.85708	86.31973
100.14449	52.09903	66.89097	108.11982	146.81354	102.49538	94.88595	137.08138
256.72147	168.10211	139.94853	210.92422	333.24274	199.1605	256.98953	367.0353
282.9478	198.0001	212.84886	232.96603	343.0102	237.24474	275.7632	311.70886
426.73993	311.42688	356.8095	425.6907	558.9909	380.05698	432.2863	441.8596
232.1743	147.35545	148.79117	209.85953	308.15463	187.43277	225.83897	261.67462
363.6129	186.93918	198.7387	300.58588	441.7959	221.50916	258.92548	373.72256
327.01227	183.83214	208.1934	295.6601	397.586	227.00197	288.55453	363.2763
251.38165	172.30981	223.06511	197.38274	264.47043	175.83812	257.43118	223.23631
430.20474	234.17778	308.27487	402.7124	448.8247	259.88516	443.9009	477.45706
441.30127	209.4622	306.49573	402.4609	529.2263	259.20703	359.58536	381.2328
321.9654	179.66722	259.62756	258.02426	372.78177	216.88196	404.65347	356.46915
95.25695	30.6768	90.80952	90.59763	139.05722	31.44317	141.82794	122.29405
157.69583	100.08757	139.51775	137.4185	182.99513	120.91183	181.44318	163.00272
105.18053	61.77459	98.11253	255.94684	145.61455	97.72649	115.80807	139.46127
125.0819	78.83958	112.41632	125.14549	168.23502	92.30322	120.11755	131.03923
372.78668	179.78508	269.66562	336.79327	487.2252	262.0495	433.27548	506.12997
126.61379	81.56707	130.71419	140.78741	164.73886	109.67311	121.09139	161.04845
53.12625	33.41471	56.15458	53.34814	60.53572	45.58099	67.33611	67.85152
34.52258	14.00206	37.95727	53.29403	25.96568	26.19759	42.28951	43.66384
196.54634	102.6905	168.24374	185.83559	244.36234	139.70502	265.04138	271.83463
863.0536	512.4175	701.8394	678.1648	981.48035	629.233	1186.3766	1085.1426
381.94827	190.91301	279.3256	252.19513	393.24918	206.32684	424.85028	395.09824
67.32735	23.09087	98.45267	87.76005	92.92721	48.23808	82.09687	84.84226
136.68037	73.50999	127.75838	155.90259	178.15268	104.92224	170.39282	166.30026
145.47986	156.92323	212.68782	204.45473	240.23528	167.30865	252.7595	234.44225
537.5703	283.88232	506.00143	427.48648	781.9302	454.50745	673.79126	509.38202
234.36601	127.66722	193.71066	263.67813	278.12854	149.1601	219.5298	202.3967
87.50677	26.22724	92.85292	136.65718	181.898	37.34669	65.25027	57.19638
154.1206	66.68201	139.86423	137.97795	259.56586	64.92931	186.81218	162.0754
296.02258	108.73952	235.67484	161.65366	402.41672	126.59916	324.06638	181.40558
313.49692	344.5036	181.23723	431.47687	284.32187	330.87857	204.72437	531.16736
169.73595	155.38037	134.18857	200.29184	206.41283	204.21332	139.06592	305.66336
50.02385	25.58183	29.64468	100.89336	72.62363	56.87309	26.0649	56.08652
127.77672	71.09533	82.9065	127.35004	161.66493	116.92113	88.70732	154.66731
747.44904	490.88065	334.03354	676.2729	908.3524	755.5028	760.4841	1398.9376
455.53696	372.26654	277.19153	474.95135	594.3727	548.2595	351.0897	626.7124
60.66177	46.29585	39.62045	82.47905	106.59415	81.61103	31.90745	82.77792
242.4676	179.87553	185.70578	232.43199	243.84	225.58809	183.10338	240.78868
2655.0803	2100.636	1238.5076	2322.7708	1917.0629	1686.647	1520.5927	2555.4436
3875.111	3202.4275	2480.825	4232.4995	5986.4927	5242.156	3739.163	5905.318
1434.8562	1057.5168	1024.5282	1623.4135	1337.6145	995.3816	791.60187	1053.619
505.0514	309.6075	304.30664	397.4895	546.73285	318.37634	527.762	668.97485
179.36215	80.83566	143.09601	140.90701	235.4138	125.06236	143.46489	159.36595
221.48949	118.91563	154.40076	154.72662	254.80188	122.71931	185.58014	199.07515
92.10184	46.33636	68.20174	63.6929	137.9265	58.82367	69.19807	73.35599
525.94556	312.53656	314.7865	412.94455	592.0148	324.72934	467.8468	591.42206
44.70292	19.50437	33.92503	39.78756	79.11054	21.17123	47.61049	42.35447
129.10233	63.57476	111.37112	152.9486	194.51607	61.23558	152.47911	117.12827
182.7585	92.97096	133.54218	165.75955	214.19856	107.98735	190.76918	185.11938
403.25827	199.38013	337.40176	407.04004	497.55713	277.44394	383.65826	399.63184
7.7894	11.92472	36.73732	9.21632	54.24262	23.30969	17.86687	19.52136
60.1286	17.92701	62.64025	59.57866	69.77092	22.41162	55.96287	60.4306
7.72723	6.36343	7.72927	8.88098	18.25128	9.32123	10.78622	18.85241
567.364	256.10535	303.74915	470.477	789.8859	324.18866	551.8657	654.85406
53.9227	29.63164	49.12177	71.66571	67.72385	42.91383	49.25272	72.60092
174.56906	115.26252	145.12729	161.77069	199.93246	150.53148	198.0387	234.28554
176.58133	99.90061	154.79976	356.8986	172.0023	109.96427	133.35115	200.7655
281.6272	139.4586	201.45924	241.38791	326.19156	171.47664	323.75253	342.00638
290.18048	196.57892	214.9466	259.2736	334.1906	219.95934	331.7197	370.13702
26.01227	4.76592	34.68985	31.00601	34.05748	21.24534	31.31242	25.0674
